BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS,BLOCK,LOT,BUILDING CLASS,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQ FT,GROSS SQ FT,YEAR BUILT
2,BELMONT,03  3-FAMILY,1,3066,147,C0,578 EAST 189 STREET,10458,3,0,3,"1,489","2,702",2009
2,BELMONT,03  3-FAMILY,1,3088,155,C0,2292 BELMONT AVENUE,10457,3,0,3,"1,266","4,053",2007
2,BELMONT,03  3-FAMILY,1,3088,156,C0,2294 BELMONT AVENUE,10457,3,0,3,"1,266","4,053",2007
2,BELMONT,07  RENTALS,2,3066,38,C1,2464 HOFFMAN STREET,10458,14,0,14,"5,743","15,219",2007
2,BELMONT,07  RENTALS,2,3071,43,D3,2228 ADAMS PLACE,10457,21,0,21,"5,000","20,095",2006
2,BELMONT,07  RENTALS,2,3077,45,C1,2481 HUGHES AVENUE,10458,12,0,12,"4,375","12,000",2007
2,BELMONT,07  RENTALS,2,3077,50,C1,2463 HUGHES AVENUE,10458,16,0,16,"6,556","13,520",2004
2,BELMONT,07  RENTALS,2,3087,27,D1,2309 BELMONT AVENUE,10458,22,0,22,"5,000","17,606",2012
2,BELMONT,07  RENTALS,2,3089,51,C1,2325 BEAUMONT AVENUE,10458,17,0,17,"5,000","12,000",2016
2,BELMONT,07  RENTALS,2,3091,5,C1,2490 BELMONT AVENUE,10458,14,0,14,"5,000","13,295",2006
2,BELMONT,07  RENTALS,2,3114,44,D7,2346 PROSPECT AVENUE,10458,41,1,42,"8,067","29,000",2015
2,BELMONT,07  RENTALS,2,3115,3,C1,2408 PROSPECT AVENUE,10458,16,0,16,"4,750","11,400",2014
2,BELMONT,11  CONDOMINIUMS,2,3103,1001,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1002,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1003,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1004,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1005,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1006,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1007,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1008,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1009,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1010,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1011,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1012,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1013,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1014,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1015,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1016,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1017,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1018,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1019,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1020,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1021,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1022,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1023,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1024,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1025,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1026,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1027,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1028,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1029,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1030,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1031,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1032,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1033,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1034,R2,2324 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1035,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1036,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1037,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1038,R2,2320 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1039,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,11  CONDOMINIUMS,2,3103,1040,R2,2316 BEAUMONT AVENUE,10458,1,0,1,0,0,2007
2,BELMONT,12  CONRENTALS,2,3065,1004,RR,2330 HOFFMAN STREET,10458,46,1,47,0,"53,819",2016
2,BELMONT,12  CONRENTALS,2,3066,1002,RR,2415 ARTHUR AVENUE,10458,31,0,31,"11,343","22,309",2015
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3065,31,C1,2376 HOFFMAN STREET,10458,8,0,8,"2,996","8,188",2006
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3065,32,C1,2378 HOFFMAN STREET,10458,8,0,8,"2,996","8,188",2006
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3065,35,C1,2384 HOFFMAN STREET,10458,8,0,8,"2,978","8,188",2005
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3065,36,C1,2386 HOFFMAN STREET,10458,8,0,8,"2,978","8,188",2005
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3066,35,C1,2454 HOFFMAN STREET,10458,8,0,8,"2,881","7,940",2002
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3074,30,D7,2381 BELMONT AVENUE,10458,7,2,9,"2,185","10,784",2006
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,52,C1,2449 CAMBRELENG AVENUE,10458,7,0,7,"2,300","5,060",2016
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,53,C1,2447 CAMBRELENG AVENUE,10458,8,0,8,"2,400","5,280",2016
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,134,C1,2460 BELMONT AVENUE,10458,8,0,8,"2,840","7,840",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,135,C1,2462 BELMONT AVENUE,10458,8,0,8,"2,840","7,840",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,136,C1,2464 BELMONT AVENUE,10458,8,0,8,"2,840","7,840",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,137,C1,2466 BELMONT AVENUE,10458,8,0,8,"2,840","7,840",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3075,138,C1,2468 BELMONT AVENUE,10458,8,0,8,"2,840","7,840",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3078,66,C1,2493 BELMONT AVENUE,10458,8,0,8,"2,917","6,316",2004
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3078,67,C1,2491 BELMONT AVENUE,10458,8,0,8,"2,916","6,316",2004
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3078,68,C1,2489 BELMONT AVENUE,10458,8,0,8,"2,916","6,316",2004
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3086,37,C1,2229 BELMONT AVENUE,10457,8,0,8,"2,900","7,496",2010
2,BELMONT,14  4-10 FAMILY RENTALS,2A,3103,56,C2,2307 CROTONA AVENUE,10458,5,0,5,"2,000","4,500",2011
2,BELMONT,14  4-10 FAMILY RENTALS,2A,3103,57,C2,2305 CROTONA AVENUE,10458,5,0,5,"2,000","4,500",2011
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3104,49,C1,2429 PROSPECT AVENUE,10458,8,0,8,"2,375","8,543",2004
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3105,27,C7,2477 CROTONA AVENUE,10458,8,1,9,"2,357","9,450",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3105,28,C7,2475 CROTONA AVENUE,10458,8,1,9,"2,673","9,275",2007
2,BELMONT,14  4-10 FAMILY RENTALS,2B,3105,29,C7,2473 CROTONA AVENUE,10458,8,1,9,"3,028","9,275",2007
2,BRONXDALE,03  3-FAMILY,1,4512,8,C0,2722 WALLACE AVENUE,10467,3,0,3,"2,100","3,276",2002
2,BRONXDALE,03  3-FAMILY,1,4517,23,C0,2742 COLDEN AVENUE,10469,3,0,3,"5,000","4,374",2000
2,BRONXDALE,03  3-FAMILY,1,4517,45,C0,2749 PAULDING AVENUE,10469,3,0,3,"3,100","3,354",2000
2,BRONXDALE,03  3-FAMILY,1,4517,49,C0,2741 PAULDING AVENUE,10469,3,0,3,"2,900","3,261",1999
2,BRONXDALE,03  3-FAMILY,1,4517,146,C0,2747 PAULDING AVENUE,10469,3,0,3,"2,200","3,154",2000
2,BRONXDALE,03  3-FAMILY,1,4517,147,C0,2745 PAULDING AVENUE,10469,3,0,3,"2,200","3,154",2000
2,BRONXDALE,03  3-FAMILY,1,4519,53,C0,2713 LURTING AVENUE,10469,3,0,3,"2,900","2,929",2005
2,BRONXDALE,03  3-FAMILY,1,4519,117,C0,2736 HONE AVENUE,10469,3,0,3,"2,150","3,232",2004
2,BRONXDALE,03  3-FAMILY,1,4552,40,C0,2941 RADCLIFF AVENUE,10469,3,0,3,"2,950","3,482",2005
2,BRONXDALE,03  3-FAMILY,1,4552,139,C0,2943 RADCLIFF AVENUE,10469,3,0,3,"2,150","3,282",2005
2,BRONXDALE,03  3-FAMILY,1,4553,42,C0,2927 COLDEN AVENUE,10469,3,0,3,"2,550","2,958",2001
2,BRONXDALE,03  3-FAMILY,1,4558,40,C0,1114 ADEE AVENUE,10469,3,0,3,"2,400","3,168",2006
2,BRONXDALE,03  3-FAMILY,1,4558,41,C0,1118 ADEE AVENUE,10469,3,0,3,"2,600","3,168",2006
2,BRONXDALE,03  3-FAMILY,1,4595,21,C0,3254 OLINVILLE AVENUE,10467,3,0,3,"2,000","3,300",2006
2,BRONXDALE,03  3-FAMILY,1,4595,22,C0,3256 OLINVILLE AVENUE,10467,3,0,3,"2,000","3,300",2006
2,BRONXDALE,03  3-FAMILY,1,4595,23,C0,3258 OLINVILLE AVENUE,10467,3,0,3,"2,767","3,300",2006
2,BRONXDALE,03  3-FAMILY,1,4615,19,C0,3222B YATES AVENUE,10469,3,0,3,"2,900","3,630",2006
2,BRONXDALE,03  3-FAMILY,1,4615,60,C0,3211 HERING AVENUE,10469,3,0,3,"2,567","3,060",2007
2,BRONXDALE,03  3-FAMILY,1,4615,62,C0,3209 HERING AVENUE,10469,3,0,3,"2,567","3,060",2007
2,BRONXDALE,03  3-FAMILY,1,4628,19,C0,3444 OLINVILLE AVENUE,10467,3,0,3,"2,500","3,776",2005
2,BRONXDALE,03  3-FAMILY,1,4628,20,C0,3446 OLINVILLE AVENUE,10467,3,0,3,"2,501","3,776",2005
2,BRONXDALE,07  RENTALS,2,4433,43,C1,2547 CRUGER AVENUE,10467,15,0,15,"5,000","16,250",2016
2,BRONXDALE,07  RENTALS,2,4596,22,D7,700 WHITE PLAINS ROAD,10473,125,2,127,"35,955","115,768",2010
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4433,24,S9,2544A WHITE PLAINS ROAD,10467,6,2,8,"2,383","6,886",2008
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4433,25,S9,2546A WHITE PLAINS ROAD,10467,6,2,8,"2,383","6,886",2008
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4433,26,S9,2548A WHITE PLAINS ROAD,10467,6,2,8,"2,434","7,058",2008
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4433,37,C1,2561 CRUGER AVENUE,10467,8,0,8,"2,970","8,126",2008
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4433,123,S9,2542A WHITE PLAINS ROAD,10467,6,2,8,"2,800","8,310",2008
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4514,17,C1,2744 MATTHEWS AVENUE,10467,8,0,8,"2,500","5,491",2018
2,BRONXDALE,14  4-10 FAMILY RENTALS,2A,4546,77,C3,2911 CRUGER AVENUE,10467,4,0,4,"1,803","3,400",2012
2,BRONXDALE,14  4-10 FAMILY RENTALS,2A,4571,43,C2,3017 BARNES AVENUE,10467,6,0,6,"2,000","4,400",2014
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4571,44,C1,3015 BARNES AVENUE,10467,8,0,8,"3,000","6,600",2014
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4600,13,C1,3326 WHITE PLAINS ROAD,10467,8,0,8,"2,706","7,200",2009
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4600,14,C1,710 WHITE PLAINS ROAD,10473,10,0,10,"2,557","6,878",2012
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4600,15,C1,700 BARTHOLDI STREET,10467,10,0,10,"2,512","6,878",2012
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4609,16,C1,3224 RADCLIFF AVENUE,10469,9,0,9,"7,500","11,512",2009
2,BRONXDALE,14  4-10 FAMILY RENTALS,2A,4617,45,C3,3235 PEARSALL AVENUE,10469,4,0,4,"5,000","4,050",2001
2,BRONXDALE,14  4-10 FAMILY RENTALS,2B,4632,6,C1,789 BARTHOLDI STREET,10467,7,0,7,"4,750","8,167",2014
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3511,5,C0,2203 NORTON AVENUE,10473,3,0,3,"1,700","3,450",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3511,7,C0,2201 NORTON AVENUE,10473,3,0,3,"1,800","3,450",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3512,94,C0,431 ZEREGA AVENUE,10473,3,0,3,"3,165","2,772",2001
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,15,C0,2007 SEWARD AVENUE,10473,3,0,3,"1,900","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,16,C0,2005 SEWARD AVENUE,10473,3,0,3,"1,900","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,17,C0,700 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,18,C0,704 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,19,C0,708 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,20,C0,712 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,21,C0,716 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,22,C0,720 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,23,C0,724 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,24,C0,728 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,25,C0,730 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,26,C0,732 PUGSLEY AVENUE,10473,3,0,3,"1,700","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,27,C0,2006 HOMER AVENUE,10473,3,0,3,"1,900","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3607,28,C0,2008 HOMER AVENUE,10473,3,0,3,"1,900","3,420",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3680,53,C0,2055 HERMANY AVENUE,10473,3,0,3,"2,852","4,959",2005
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3680,54,C0,2051 HERMANY AVENUE,10473,3,0,3,"2,868","3,423",2005
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3680,153,C0,2053 HERMANY AVENUE,10473,3,0,3,"2,027","3,423",2005
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3801,18,C0,2030 POWELL AVENUE,10472,3,0,3,"2,384","3,750",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3801,19,C0,2032 POWELL AVENUE,10472,3,0,3,"2,335","3,696",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3801,20,C0,2034 POWELL AVENUE,10472,3,0,3,"3,241","3,750",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3807,14,C0,2112 BLACKROCK AVENUE,10472,3,0,3,"2,130","3,411",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3807,15,C0,2114 BLACKROCK AVENUE,10472,3,0,3,"2,079","3,411",2006
2,CASTLE HILL/UNIONPORT,03  3-FAMILY,1,3807,16,C0,2116 BLACKROCK AVENUE,10472,3,0,3,"2,970","3,411",2006
2,CASTLE HILL/UNIONPORT,14  4-10 FAMILY RENTALS,2B,3681,55,C1,2059 STORY AVENUE,10473,7,0,7,"2,576","5,564",2006
2,CASTLE HILL/UNIONPORT,14  4-10 FAMILY RENTALS,2B,3681,56,C1,2057 STORY AVENUE,10473,7,0,7,"2,576","5,564",2006
2,COUNTRY CLUB,03  3-FAMILY,1,5476,41,C0,716 VINCENT AVENUE,10465,3,0,3,"3,750","2,437",2004
2,COUNTRY CLUB,03  3-FAMILY,1,5476,42,C0,718 VINCENT AVENUE,10465,3,0,3,"3,750","2,437",2004
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1101,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1102,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1104,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1105,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1106,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1107,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1108,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1109,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1110,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1111,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1112,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1113,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1114,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1115,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1116,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1117,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1118,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1119,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1120,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1121,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1122,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1123,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1124,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1125,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1126,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1127,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1128,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1129,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1130,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1131,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1132,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1133,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1134,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1135,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5417,1136,R3,1490 OUTLOOK AVENUE,10465,1,0,1,0,0,2006
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1001,R3,852 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1002,R3,852 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1003,R3,852 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1004,R3,850 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1005,R3,850 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1006,R3,850 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1007,R3,848 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1008,R3,848 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1009,R3,848 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1010,R3,846 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1011,R3,846 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1012,R3,846 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1013,R3,844 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1014,R3,844 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1015,R3,844 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1016,R3,842 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1017,R3,842 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5479,1018,R3,842 DEAN AVENUE,10465,1,0,1,0,0,2003
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5486,1001,R3,600 CLARENCE AVENUE,10465,1,0,1,0,0,2004
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5486,1002,R3,600 CLARENCE AVENUE,10465,1,0,1,0,0,2004
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5486,1003,R3,600 CLARENCE AVENUE,10465,1,0,1,0,0,2004
2,COUNTRY CLUB,04  CONDOMINIUMS,1A,5486,1004,R3,600 CLARENCE AVENUE,10465,1,0,1,0,0,2004
